ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1,7.58096,5.286264,5.796008,3.434302,-6.002354,0.2791628,55.82517,8.103529,ACCELERATE
-1,7.480742,5.403859,5.721038,3.509504,-7.468386,0.2791612,55.90038,8.202089,ACCELERATE
-1,7.253716,5.663887,5.627024,3.61622,-8.931813,0.279163,56.0034,8.300605,RIGHT_ACCELERATE
-1,7.008307,5.964969,5.483743,3.76837,-10.41214,0.2791605,56.15141,8.400491,ACCELERATE
-1,6.810484,6.210128,5.329664,3.922598,-11.9017,0.2791608,56.30454,8.501022,ACCELERATE
-1,6.67429,6.367049,5.173639,4.068899,-13.40719,0.2791592,56.45351,8.602594,LEFT_ACCELERATE
-1,6.94389,6.04305,5.085326,4.120566,-14.89079,0.2791621,56.51672,8.702389,LEFT_ACCELERATE
-1,7.161816,5.839666,5.101068,4.09918,-16.35635,0.2791643,56.49798,8.800809,ACCELERATE
-1,7.187982,5.813453,5.118378,4.081852,-17.84331,0.2791609,56.4815,8.900645,ACCELERATE
-1,7.186412,5.803678,5.125872,4.074368,-19.36942,0.2791615,56.47429,9.003104,ACCELERATE
18.89121,7.120378,5.829419,5.126894,4.073352,-20.81435,0.2791599,56.47336,9.100107,ACCELERATE
17.36485,6.953906,6.033521,5.123841,4.07641,-22.35235,0.2791607,56.47654,9.203362,ACCELERATE
16.39492,6.844792,6.241765,5.135805,4.065132,-23.79354,0.2791592,56.4627,9.300141,LEFT_ACCELERATE
16.51397,7.03615,5.958422,5.227656,3.97534,-25.31521,0.2791675,56.33107,9.402842,LEFT_ACCELERATE
16.01208,7.079252,5.942596,5.350314,3.852093,-26.79361,0.2791663,56.08759,9.50348,LEFT_ACCELERATE
14.645,6.809625,6.659966,5.392413,3.811382,-28.21927,0.2791616,55.84548,9.600571,LEFT_ACCELERATE
13.81559,6.608137,7.514744,5.357962,3.858816,-29.71099,0.2791638,55.56428,9.702525,LEFT_ACCELERATE
13.32512,6.473441,8.429668,5.320624,3.908491,-31.12782,0.2791647,55.19365,9.800909,LEFT_ACCELERATE
12.00857,6.081261,-1,5.23428,4.076193,-32.5758,0.2791614,54.78806,9.90187,LEFT_ACCELERATE
10.87066,5.650808,-1,5.028065,4.379179,-34.00837,0.2791607,54.37706,10.00195,LEFT_ACCELERATE
10.53639,5.380293,-1,4.777589,4.631844,-35.42514,0.2791721,53.84739,10.10366,LEFT_ACCELERATE
10.9646,5.33804,-1,4.577534,4.742256,-36.69095,0.2791992,53.16547,10.20049,LEFT_ACCELERATE
12.35185,5.586375,-1,4.51643,4.702768,-37.87778,0.2792146,52.21517,10.30303,LEFT_ACCELERATE
