ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
1.329.694,7.531.027,6.574.821,6.724.577,263.062,-3.069.326,2.791.589,5.395.364,2.870.207,ACCELERATE
1.182.583,691.593,-1,6.463.375,3.054.301,-3.216.004,2.791.608,5.377.335,2.880.128,ACCELERATE
1.034.834,6.239.795,-1,6.107.241,3.660.544,-33.633,2.791.601,5.359.187,2.890.092,ACCELERATE
8.948.576,5.520.301,-1,5.638.293,4.477.305,-3.510.265,27.916,5.340.365,2.900.039,LEFT_ACCELERATE
7.980.987,4.853.251,-1,5.006.915,5.274.284,-3.660.541,2.791.661,5.312.291,2.910.315,LEFT_ACCELERATE
754.643,4.347.393,-1,4.376.476,5.773.731,-3.802.264,2.791.899,5.267.139,2.920.327,LEFT_ACCELERATE
7.698.761,4.021.795,-1,3.835.403,5.970.227,-3.933.272,2.792.112,5.199.423,2.930.269,LEFT_ACCELERATE
8.404.174,391.898,-1,3.501.912,600.027,-4.047.505,2.792.181,5.109.284,2.940.088,LEFT_ACCELERATE
9.778.747,4.045.667,-1,3.355.577,5.931.932,-4.146.608,2.792.195,4.993.702,2.950.378,LEFT_ACCELERATE
1.191.545,4.422.576,1.270.621,3.406.772,5.792.339,-4.217.539,2.792.213,486.998,2.960.026,LEFT_ACCELERATE
155.825,5.098.754,8.787.972,3.654.851,5.572.751,-4.267.311,2.792.129,4.727.751,2.970.231,LEFT_ACCELERATE
-1,5.834.367,7.372.574,4.019.221,5.272.854,-4.294.534,2.791.958,4.584.805,2.980.067,LEFT_ACCELERATE
-1,6.384.951,6.684.587,4.397.192,4.888.252,-4.310.664,2.791.792,4.432.523,2.990.364,LEFT_ACCELERATE
-1,646.448,6.666.044,4.654.905,4.570.992,-4.325.283,2.791.674,4.284.309,3.000.366,ACCELERATE
-1,631.706,6.982.394,4.783.646,4.417.493,-4.343.629,2.791.628,4.137.088,3.010.328,ACCELERATE
-1,6.521.032,6.489.736,4.611.081,458.892,1.598.893,2.756.145,310.501,3.733.333,NONE
-1,6.520.921,6.489.841,4.611.082,4.588.919,1.598.893,2.757.052,3.105.009,4.251.158,NONE
-1,6.520.922,6.489.846,4.611.079,4.588.922,1.598.893,2.757.218,3.105.009,4.460.239,NONE
-1,6.520.921,6.489.845,4.611.078,4.588.923,1.598.893,2.757.246,3.105.009,4.509.317,NONE
-1,6.520.916,6.489.851,4.611.075,4.588.926,1.598.893,2.757.425,3.105.011,5.071.107,NONE
-1,652.091,6.489.856,4.611.072,458.893,1.598.894,2.757.455,3.105.011,6.014.535,NONE
-1,6.520.902,6.489.863,4.611.066,4.588.935,1.598.894,2.757.443,3.105.012,7.021.028,NONE
-1,6.520.892,648.987,4.611.061,458.894,1.598.895,275.744,3.105.012,802.914,NONE
-1,6.520.888,6.489.877,4.611.056,4.588.945,1.598.895,2.757.437,3.105.012,9.013.299,NONE
-1,6.520.879,6.489.882,4.611.052,458.895,1.598.896,2.757.444,3.105.015,1.004.554,NONE
-1,6.520.881,6.489.883,461.105,4.588.952,1.598.896,275.743,3.105.015,1.103.707,ACCELERATE
-1,652.088,6.489.885,4.611.051,4.588.951,1.598.896,2.757.443,3.105.015,1.203.175,ACCELERATE
-1,652.088,6.489.885,4.611.051,4.588.951,1.598.896,2.757.442,3.105.015,1.301.749,ACCELERATE
-1,652.088,6.489.885,4.611.051,4.588.951,1.598.896,2.757.443,3.105.015,1.401.509,ACCELERATE
-1,652.088,6.489.885,4.611.051,4.588.951,1.598.896,2.757.447,3.105.015,1.503.294,ACCELERATE
-1,652.088,6.489.885,4.611.051,4.588.951,1.598.896,2.757.446,3.105.015,160.256,ACCELERATE
-1,652.088,6.489.885,4.611.051,4.588.951,1.598.896,2.757.445,3.105.015,1.703.144,ACCELERATE
-1,652.088,6.489.885,4.611.051,4.588.951,1.598.896,2.757.445,3.105.015,1.800.795,ACCELERATE
-1,652.088,6.489.885,4.611.051,4.588.951,1.598.896,2.757.444,3.105.015,1.900.821,ACCELERATE
-1,652.088,6.489.885,4.611.051,4.588.951,1.598.896,275.744,3.105.015,2.001.866,ACCELERATE
-1,652.088,6.489.885,4.611.051,4.588.951,1.598.896,2.757.444,3.105.015,2.104.956,ACCELERATE
-1,652.088,6.489.885,4.611.051,4.588.951,1.598.896,2.757.445,3.105.015,220.303,ACCELERATE
-1,652.088,6.489.885,4.611.051,4.588.951,1.598.896,2.757.441,3.105.015,2.301.155,ACCELERATE
-1,652.088,6.489.885,4.611.051,4.588.951,1.598.896,2.757.443,3.105.015,2.401.057,ACCELERATE
-1,652.088,6.489.885,4.611.051,4.588.951,1.598.896,2.757.448,3.105.015,2.504.024,ACCELERATE
-1,652.088,6.489.885,4.611.051,4.588.951,1.598.896,2.757.449,3.105.015,2.601.195,ACCELERATE
-1,652.088,6.489.885,4.611.051,4.588.951,1.598.896,2.757.447,3.105.015,2.703.804,ACCELERATE
-1,652.088,6.489.885,4.611.051,4.588.951,1.598.896,2.757.448,3.105.015,2.802.165,ACCELERATE
-1,652.088,6.489.885,4.611.051,4.588.951,1.598.896,2.757.449,3.105.015,290.304,ACCELERATE
-1,652.088,6.489.885,4.611.051,4.588.951,1.598.896,2.757.444,3.105.015,3.003.397,ACCELERATE
-1,6.520.903,6.489.864,4.611.049,4.588.953,1.598.896,2.757.263,3.141.799,3.100.276,ACCELERATE
-1,6.520.962,6.489.805,4.611.039,4.588.962,1.598.897,2.757.063,332.625,3.202.538,ACCELERATE
-1,6.521.031,6.489.735,4.611.033,4.588.968,1.598.898,2.756.977,3.650.334,3.303.015,ACCELERATE
-1,6.521.169,6.489.597,4.611.009,4.588.993,1.598.897,2.867.305,4.090.359,3.400.934,ACCELERATE
-1,6.521.413,6.489.355,4.611.073,4.588.929,1.598.893,2.776.835,465.588,3.500.621,ACCELERATE
-1,6.521.538,6.489.232,4.611.134,4.588.868,1.598.886,2.801.404,5.356.063,3.602.364,ACCELERATE
-1,6.521.687,6.489.079,4.611.207,4.588.794,159.888,2.788.597,6.161.262,3.703.234,ACCELERATE
-1,6.521.898,6.488.869,4.611.275,4.588.727,1.598.872,2.794.086,7.036.653,3.801.011,ACCELERATE
-1,6.522.093,6.488.678,4.611.359,4.588.643,1.598.864,2.790.404,8.013.376,3.900.331,ACCELERATE
-1,6.522.341,6.488.427,4.611.456,4.588.545,1.598.854,2.792.277,9.081.774,400.089,ACCELERATE
-1,6.522.609,6.488.163,4.611.574,4.588.427,1.598.843,2.791.323,1.021.791,4.101.127,ACCELERATE
-1,6.522.911,6.487.857,4.611.714,4.588.287,1.598.829,2.791.758,1.143.546,4.202.895,ACCELERATE
-1,652.324,6.487.529,4.611.872,458.813,1.598.813,2.791.518,1.265.756,4.300.587,ACCELERATE
-1,6.523.619,648.715,4.612.062,4.587.939,1.598.794,279.164,1.398.517,4.402.777,ACCELERATE
-1,6.524.025,648.675,4.612.271,458.773,1.598.773,2.791.577,1.531.954,4.502.259,ACCELERATE
-1,6.524.457,6.486.311,4.612.506,4.587.495,1.598.749,2.791.625,1.667.471,4.600.648,ACCELERATE
-1,6.524.947,6.485.823,4.612.773,4.587.228,1.598.722,2.791.577,1.811.398,4.702.787,ACCELERATE
-1,6.525.473,6.485.299,4.613.065,4.586.936,1.598.693,2.791.593,1.954.732,4.802.557,ACCELERATE
-1,6.526.021,6.484.754,4.613.375,4.586.627,1.598.662,2.791.578,2.097.432,4.900.308,ACCELERATE
-1,6.526.639,6.484.143,4.613.731,4.586.271,1.598.626,2.791.581,2.248.363,5.002.282,ACCELERATE
-1,652.726,6.483.511,4.614.098,4.585.904,1.598.589,2.791.597,2.397.751,5.102.586,ACCELERATE
-1,6.527.935,6.482.846,4.614.493,4.585.508,1.598.542,2.791.608,2.545.315,5.201.653,LEFT_ACCELERATE
-1,6.801.475,6.235.412,4.648.941,4.556.179,1.595.033,2.791.607,2.692.536,530.056,LEFT_ACCELERATE
-1,7.091.145,5.995.418,4.749.989,4.462.779,1.585.346,2.791.608,2.843.795,5.402.326,ACCELERATE
-1,7.229.471,5.871.146,4.842.107,4.370.716,1.576.234,2.791.619,2.989.433,5.500.293,ACCELERATE
-1,7.364.144,5.749.825,4.932.677,4.280.113,156.721,2.791.597,3.141.759,5.602.735,ACCELERATE
-1,7.441.073,5.637.175,5.016.691,4.196.076,1.558.817,2.791.604,3.288.936,5.701.703,ACCELERATE
1.972.244,7.413.052,5.561.241,5.098.746,4.114.219,1.550.604,2.791.599,3.436.263,5.800.764,LEFT_ACCELERATE
1.907.715,7.557.751,5.363.756,5.229.558,4.1973,1.538.634,2.791.622,3.585.788,5.901.515,LEFT_ACCELERATE
1.943.475,8.036.778,4.878.086,5.505.486,3.802.062,1.513.696,2.791.676,3.731.779,6.001.105,LEFT_ACCELERATE
1.879.419,8.205.392,4.600.153,5.774.446,3.503.768,1.479.331,2.791.657,3.876.449,6.100.963,ACCELERATE
1.753.985,8.072.095,4.604.939,5.946.537,3.279.639,1.444.707,2.791.606,4.020.303,6.200.304,LEFT_ACCELERATE
1.685.956,8.050.128,455.399,6.095.997,3.117.242,1.403.506,2.791.617,4.167.463,6.302.933,LEFT_ACCELERATE
1.544.609,7.729.809,4.989.855,6.159.588,3.042.845,1.362.262,2.791.609,4.308.929,6.401.865,ACCELERATE
1.396.162,729.409,6.226.609,6.113.851,312.213,1.321.227,2.791.591,4.453.979,6.503.068,LEFT_ACCELERATE
1.301.752,6.941.865,9.273.389,5.982.334,3.301.177,12.7816,2.791.604,4.595.551,6.602.455,LEFT_ACCELERATE
1.287.164,678.797,-1,5.830.177,3.447.743,1.223.334,2.791.748,473.065,6.700.524,LEFT_ACCELERATE
1.355.886,6.893.591,7.474.748,574.047,3.486.986,11.4753,2.792.024,4.859.772,6.801.389,LEFT_ACCELERATE
1.511.343,732.794,5.751.089,5.802.898,3.393.864,1.046.564,2.792.152,4.974.747,6.904.611,LEFT_ACCELERATE
1.724.851,8.003.892,460.399,6.046.559,3.177.879,9.319.886,279.217,50.632,7.002.362,LEFT_ACCELERATE
1.980.172,8.723.229,3.805.054,6.410.097,2.861.127,8.040.859,2.792.034,5.131.821,710.032,LEFT_ACCELERATE
-1,9.222.647,3.246.413,6.792.302,2.477.138,6.642.644,279.186,5.187.781,7.201.626,LEFT_ACCELERATE
-1,9.254.038,2.995.468,7.057.981,2.165.745,5.263.952,2.791.708,5.237.284,7.300.006,ACCELERATE
-1,8.931.603,3.120.709,7.177.828,2.022.261,3.843.978,2.791.643,5.291.444,7.402.064,ACCELERATE
1.979.136,8.479.355,3.657.773,7.167.396,2.069.315,2.491.349,2.791.618,5.346.623,7.500.161,RIGHT_ACCELERATE
1.762.165,7.885.702,4.991.521,7.027.269,2.324.869,1.134.042,2.791.627,5.408.163,7.600.237,ACCELERATE
1.614.814,7.297.814,6.807.971,6.775.682,2.725.247,-2.212.808,2.791.608,5.470.904,7.700.506,LEFT_ACCELERATE
1.563.029,6.748.804,8.014.554,640.907,3.216.428,-1.584.474,2.791.593,553.165,7.800.728,LEFT_ACCELERATE
1.758.612,6.436.901,7.832.075,5.971.269,3.604.227,-2.991.512,2.791.679,5.581.155,7.901.023,LEFT_ACCELERATE
1.868.185,6.131.405,8.036.609,5.613.005,3.965.357,-4.426.678,279.166,5.620.409,8.000.952,LEFT_ACCELERATE
1.745.448,5.696.549,8.826.333,5.236.544,4.368.726,-5.864.379,2.791.619,5.659.397,8.100.964,LEFT_ACCELERATE
1.839.201,5.389,8.988.912,4.800.437,4.705.063,-7.314.501,2.791.608,569.613,820.143,LEFT_ACCELERATE
-1,5.241.406,8.771.627,4.470.729,4.923.077,-8.764.532,2.791.645,5.722.976,8.300.484,LEFT_ACCELERATE
1.907.282,4.955.424,9.139.049,4.199.213,5.180.177,-1.025.896,2.791.614,5.748.734,8.402.298,LEFT_ACCELERATE
1.991.856,4.854.483,8.915.085,3.949.831,5.354.097,-1.170.884,2.791.621,5.769.733,8.500.706,LEFT_ACCELERATE
-1,5.165.913,8.005.748,3.838.195,5.373.692,-1.322.342,2.791.742,577.642,8.602.693,LEFT_ACCELERATE
-1,5.600.497,7.386.784,3.905.308,5.295.578,-1.468.618,2.791.719,5.769.172,8.701.102,LEFT_ACCELERATE
-1,5.813.145,716.778,4.007.532,5.195.367,-1.618.594,2.791.642,5.759.159,8.802.028,ACCELERATE
-1,6.066.825,691.917,4.103.124,5.105.598,-1.768.842,2.791.617,5.749.698,8.903.111,LEFT_ACCELERATE
-1,685.842,6.289.555,430.252,4.957.902,-1.915.255,2.791.651,5.731.312,9.2023,LEFT_ACCELERATE
-1,7.572.088,5.728.898,4.617.613,4.699.653,-2.061.202,2.791.653,5.703.033,9.102.139,LEFT_ACCELERATE
-1,7.744.656,5.421.596,4.899.717,4.420.131,-2.204.559,2.791.625,5.675.202,9.200.188,ACCELERATE
1.987.129,7.762.265,5.235.516,5.165.704,4.147.866,-2.352.299,2.791.612,564.823,9.301.017,ACCELERATE
1.838.754,7.658.043,5.210.817,5.376.131,3.891.262,-2.498.687,2.791.605,5.622.588,9.400.793,ACCELERATE
16.918,7.451.151,5.396.674,5.503.377,3.707.891,-2.644.901,27.916,559.767,9.500.368,ACCELERATE
1.555.957,7.191.054,583.491,5.557.221,3.641.605,-2.794.246,2.791.601,557.206,9.602.098,LEFT_ACCELERATE
1.519.561,7.158.282,5.931.182,5.588.774,3.609.552,-2.942.804,2.791.659,5.538.214,9.704.512,LEFT_ACCELERATE
1.575.682,7.430.763,544.099,5.690.459,3.517.212,-3.078.432,2.791.879,5.489.687,9.801.463,LEFT_ACCELERATE
1.660.458,7.875.633,4.790.691,5.911.309,3.311.751,-3.213.046,2.791.862,5.418.012,9.904.132,LEFT_ACCELERATE
1.646.756,802.886,4.552.567,6.125.333,3.088.803,-3.333.674,2.791.786,5.338.751,1.000.113,LEFT_ACCELERATE
1.540.773,7.811.166,4.863.729,6.244.043,295.293,-3.455.888,2.791.661,5.255.291,10.1005,LEFT_ACCELERATE
1.486.706,7.672.055,5.198.318,6.281.437,2.925.719,-3.576.252,2.791.639,5.167.986,1.020.039,LEFT_ACCELERATE
1.412.017,7.430.616,5.984.601,6.275.026,296.125,-3.693.217,2.791.631,5.072.681,1.030.171,LEFT_ACCELERATE
1.271.508,6.939.368,-1,617.675,3.176.315,-3.807.677,2.791.621,4.979.908,1.040.063,ACCELERATE
1.137.515,6.382.824,-1,5.939.254,3.581.571,-3.925.772,2.791.598,4.885.491,1.050.215,LEFT_ACCELERATE
10.6988,5.922.328,-1,5.581.498,4.023.693,-4.038.849,2.791.657,4.785.128,1.060.376,LEFT_ACCELERATE
1.080.776,5.664.383,-1,5.210.357,4.314.724,-4.136.568,2.791.893,4.674.853,1.070.294,LEFT_ACCELERATE
1.200.867,5.679.191,1.272.379,493.667,4.413.625,-4.215.645,2.792.115,4.547.881,1.080.378,LEFT_ACCELERATE
1.535.536,5.983.325,8.605.543,4.856.105,4.371.406,-426.707,2.792.175,4.414.362,1.090.034,LEFT_ACCELERATE
-1,6.661.863,6.507.904,4.995.505,4.207.108,-4.293.933,2.792.193,4.261.096,1.100.552,LEFT_ACCELERATE
-1,764.852,5.263.838,5.335.416,3.936.288,-429.252,2.792.101,4.115.002,1.110.431,LEFT_ACCELERATE
-1,8.935.164,4.417.105,5.793.713,3.552.998,-4.271.427,2.791.902,3.967.957,1.120.447,LEFT_ACCELERATE
-1,1.010.228,3.824.893,6.217.428,3.117.369,-4.241.443,2.791.746,382.345,1.130.361,LEFT_ACCELERATE
-1,1.066.619,3.445.693,6.517.086,2.768.198,-4.212.598,2.791.665,3.680.293,1.140.169,RIGHT_ACCELERATE
-1,1.062.365,3.220.679,6.736.547,2.512.465,-4.189.441,2.791.677,3.530.177,1.150.376,RIGHT_ACCELERATE
-1,9.850.964,3.329.607,6.788.881,2.414.144,-4.181.483,2.791.772,3.383.776,1.160.238,RIGHT_ACCELERATE
-1,9.400.334,3.517.885,6.753.495,2.447.689,-4.185.011,2.791.679,3.233.524,1.170.334,RIGHT_ACCELERATE
-1,932.739,358.741,6.707.902,2.493.437,-4.189.479,2.791.619,3.088.823,1.180.053,ACCELERATE
-1,9.272.243,3.6451,666.749,2.533.832,-419.351,2.791.602,2.934.536,1.190.415,ACCELERATE
-1,9.225.647,3.693.889,6.633.277,2.568.027,-4.196.872,2.791.602,2.788.142,1.200.245,ACCELERATE
-1,9.183.064,3.738.323,6.602.175,2.599.118,-4.199.989,2.791.594,2.638.961,1.210.263,ACCELERATE
-1,9.142.533,3.780.534,657.267,2.628.614,-4.202.924,2.791.608,2.488.398,1.220.372,ACCELERATE
-1,9.104.469,3.820.097,6.545.043,2.656.235,-4.205.684,2.791.606,2.339.643,1.230.361,ACCELERATE
-1,9.068.214,3.857.751,6.518.767,2.682.505,-4.208.297,2.791.613,2.193.822,1.240.152,ACCELERATE
-1,9.031.543,3.895.793,6.492.229,2.709.038,-4.210.969,2.791.602,2.040.996,1.250.414,ACCELERATE
-1,8.996.402,393.225,6.466.806,2.734.458,-4.213.504,2.791.593,1.893.489,1.260.318,ACCELERATE
-1,8.961.054,3.968.894,6.441.265,2.759.996,-4.216.027,2.791.614,1.744.896,1.270.295,ACCELERATE
-1,8.926.854,4.004.346,6.416.555,2.784.703,-4.218.503,2.791.593,1.597.867,1.280.167,ACCELERATE
-1,8.893.054,403.936,6.392.143,2.809.112,-4.220.963,2.791.597,1.450.855,1.290.038,ACCELERATE
-1,8.858.493,4.075.173,6.367.182,283.407,-422.344,2.791.596,130.221,1.300.019,ACCELERATE
-1,8.824.697,4.110.185,6.342.789,285.846,-4.225.916,2.791.613,1.153.075,1.310.032,ACCELERATE
-1,8.789.929,4.146.183,6.317.699,2.883.548,-4.228.399,2.791.595,1.003.156,1.320.099,ACCELERATE
-1,8.755.726,418.161,6.293.005,2.908.239,-4.230.897,2.791.609,8.520.226,1.330.246,ACCELERATE
-1,8.721.444,421.711,6.268.265,2.932.976,-4.233.352,2.791.594,7.031.977,1.340.239,ACCELERATE
-1,8.687.901,4.251.834,624.406,2.957.179,-4.235.747,2.791.611,5.577.892,1.350.002,ACCELERATE
-1,8.653.479,4.287.491,621.921,2.982.027,-423.823,2.791.608,4.068.591,1.360.136,ACCELERATE
-1,8.619.468,4.322.695,6.194.669,3.006.566,-4.240.686,2.791.598,2.573.919,1.370.172,ACCELERATE
-1,8.585.534,4.357.824,6.170.185,3.031.047,-424.314,2.791.603,1.078.935,138.021,ACCELERATE
-1,855.285,4.391.658,6.146.602,3.054.628,-4.245.535,27.916,-3.820.728,1.390.019,ACCELERATE
-1,8.518.533,4.427.187,6.121.832,3.079.395,-4.247.974,2.791.599,-1.871.232,1.400.018,ACCELERATE
-1,8.484.469,4.462.443,6.097.257,3.103.968,-4.250.415,2.791.614,-3.363.193,1.410.036,ACCELERATE
-1,8.4502,4.497.904,6.072.533,312.869,-4.252.894,2.791.596,-4.879.872,1.420.219,ACCELERATE
-1,8.416.733,4.532.532,6.048.399,315.282,-425.532,2.791.619,-6.366.244,1.430.199,ACCELERATE
-1,8.383.325,4.567.122,6.024.286,3.176.931,-4.257.712,2.791.595,-7.832.414,1.440.044,ACCELERATE
-1,8.349.582,4.602.024,5.999.947,3.201.268,-4.260.148,2.791.613,-9.327.825,1.450.084,ACCELERATE
-1,8.315.207,4.637.601,5.975.146,3.226.066,-4.262.616,2.791.573,-1.084.377,1.460.262,ACCELERATE
-1,8.281.934,4.672.023,5.951.147,3.250.063,-4.265.022,2.791.624,-1.232.281,1.470.193,ACCELERATE
-1,8.248.046,4.707.087,5.926.694,3.274.513,-4.267.474,2.791.607,-1.383.261,148.033,ACCELERATE
-1,821.475,4.741.539,5.902.672,3.298.533,-4.269.875,2.791.606,-1.531.182,1.490.262,ACCELERATE
-1,8.181.707,4.775.708,5.878.841,3.322.362,-4.272.262,2.791.602,-1.678.433,1.500.149,ACCELERATE
-1,8.123.945,4.810.458,5.854.609,3.346.591,-4.274.693,2.791.604,-1.828.533,1.510.227,ACCELERATE
1.958.151,7.992.288,4.849.154,5.830.602,3.370.595,-4.277.113,2.791.599,-1.978.074,1.520.268,ACCELERATE
1.810.272,7.779.113,498.357,5.806.699,3.394.497,-4.279.516,2.791.599,-2.126.762,1.530.252,ACCELERATE
1.660.836,7.486.388,5.344.328,578.257,3.418.623,-4.281.898,2.791.598,-2.274.286,1.540.157,ACCELERATE
1.554.779,7.251.321,5.790.218,5.751.831,3.456.901,-4.282.244,279.162,-2.422.321,1.550.098,LEFT_ACCELERATE
1.508.694,7.158.041,5.997.095,5.725.535,3.482.061,-4.272.881,2.791.614,-2.569.526,1.560.008,LEFT_ACCELERATE
1.383.386,6.822.043,7.202.784,5.666.777,3.575.922,-4.259.119,2.791.632,-2.719.742,1.570.136,LEFT_ACCELERATE
1.316.329,6.587.862,8.744.695,5.550.554,3.716.109,-42.395,2.791.635,-2.871.688,158.043,LEFT_ACCELERATE
1.288.016,6.458.349,-1,5.442.513,3.819.127,-4.208.102,2.791.693,-3.012.654,1.590.137,LEFT_ACCELERATE
1.177.485,6.091.636,-1,5.327.568,4.017.846,-4.170.742,2.791.652,-3.155.437,1.600.047,LEFT_ACCELERATE
10.8377,5.699.368,-1,5.104.919,4.321.282,-4.129.628,2.791.626,-3.300.853,1.610.196,LEFT_ACCELERATE
1.069.762,5.483.432,-1,4.864.755,4.536.273,-4.077.145,279.176,-343.725,1.620.026,LEFT_ACCELERATE
1.131.936,5.500.215,-1,4.683.062,4.614.658,-4.004.213,2.792.038,-3.566.304,1.630.012,LEFT_ACCELERATE
1.282.366,5.807.822,1.064.114,4.661.821,4.548.408,-3.908.466,2.792.169,-3.679.764,1.640.027,LEFT_ACCELERATE
1.500.115,6.390.802,7.195.261,4.832.493,4.374.274,-3.791.751,2.792.187,-3.773.488,1.650.138,LEFT_ACCELERATE
1.814.418,7.275.409,5.627.807,5.186.319,4.100.169,-3.662.343,2.792.185,-3.842.067,1.660.044,LEFT_ACCELERATE
-1,8.328.522,4.545.911,5.703.726,3.692.921,-3.517.733,2.792.054,-3.888.799,1.670.322,LEFT_ACCELERATE
-1,915.824,3.793.232,6.231.436,3.190.926,-3.373.923,2.791.873,-3.916.891,1.680.195,LEFT_ACCELERATE
-1,9.479.212,3.316.033,6.658.883,2.691.241,-3.226.423,2.791.726,-3.939.022,1.690.212,LEFT_ACCELERATE
-1,9.331.032,3.1331,6.902.291,2.342.342,-3.081.836,279.163,-3.963.294,1.700.059,RIGHT_ACCELERATE
-1,8.752.748,344.487,6.985.384,2.215.548,-2.935.878,2.791.704,-399.638,1.710.119,RIGHT_ACCELERATE
-1,7.936.742,4.701.231,6.904.214,2.404.249,-2.796.591,2.791.739,-4.043.204,17.2,RIGHT_ACCELERATE
1.862.584,7.270.081,6.275.084,6.651.695,2.815.152,-2.656.078,2.791.654,-4.098.672,1.730.144,ACCELERATE
1.713.322,6.673.622,7.596.731,6.294.235,3.332.848,-2.517.804,2.791.618,-4.152.966,1.740.117,LEFT_ACCELERATE
1.767.273,6.240.499,8.086.644,5.827.865,3.815.235,-2.376.621,2.791.615,-4.202.905,1.750.178,LEFT_ACCELERATE
-1,6.169.103,7.482.318,5.364.047,4.075.717,-2.233.699,2.791.794,-4.237.671,1.760.074,LEFT_ACCELERATE
-1,6.652.798,6.382.831,510.851,4.125.482,-2.084.584,2.791.988,-4.250.858,1.770.159,LEFT_ACCELERATE
-1,7.552.759,5.526.227,517.695,4.027.378,-193.803,2.791.874,-4.241.982,1.780.043,LEFT_ACCELERATE
-1,8.452.099,4.947.454,5.412.253,3.828.679,-1.790.783,279.176,-4.220.437,1.790.042,LEFT_ACCELERATE
-1,8.924.856,4.605.023,5.654.954,3.594.656,-1.640.071,2.791.651,-4.197.077,1.800.283,ACCELERATE
-1,9.238.674,4.347.978,5.856.464,3.392.755,-1.493.031,2.791.629,-4.177.039,1.810.247,ACCELERATE
-1,9.523.388,4.114.713,6.039.102,3.209.804,-134.661,2.791.606,-4.158.809,1.820.153,ACCELERATE
-1,9.486.275,3.994.802,618.214,3.046.118,-1.195.847,2.791.626,-4.143.483,1.830.331,RIGHT_ACCELERATE
-1,8.926.059,4.166.923,6.205.146,2.996.192,-1.049.241,2.791.671,-4.139.727,1.840.187,RIGHT_ACCELERATE
-1,8.734.097,4.253.437,6.184.025,3.016.014,-9.004.607,2.791.621,-4.141.664,1.850.178,ACCELERATE
-1,859.822,4.272.715,6.170.338,3.029.701,-7.524.683,2.791.611,-4.142.992,1.860.114,ACCELERATE
1.913.429,8.381.693,4.318.475,6.162.676,3.037.366,-6.007.882,2.791.595,-414.374,1.870.297,ACCELERATE
1.764.741,8.094.498,4.521.338,6.159.306,3.040.739,-4.529.473,2.791.599,-4.144.072,1.880.222,ACCELERATE
165.843,7.868.649,4.777.039,6.155.053,304.292,-304.514,2.791.585,-414.211,1.890.191,LEFT_ACCELERATE
1.652.301,7.946.896,4.665.821,618.364,3.014.306,-1.577.177,2.791.697,-4.128.521,1.900.105,LEFT_ACCELERATE
1.596.062,7.889.745,4.726.925,6.244.148,295.344,-1.015.752,2.791.662,-4.102.602,1.910.169,LEFT_ACCELERATE
1.458.055,7.518.315,5.509.392,6.234.796,2.996.214,1.361.705,2.791.629,-4.075.519,192.016,LEFT_ACCELERATE
1.358.472,717.762,6.842.558,612.566,3.142.523,2.834.147,2.791.625,-4.046.431,193.024,LEFT_ACCELERATE
1.342.917,7.059.848,7.286.369,6.002.451,3.260.388,4.266.274,2.791.758,-400.516,1.940.265,LEFT_ACCELERATE
1.408.755,7.209.084,6.307.146,5.944.479,3.276.371,5.598.713,2.791.976,-3.945.327,1.950.103,LEFT_ACCELERATE
1.561.175,7.700.658,5.037.684,6.048.147,3.154.049,6.840.686,2.792.159,-3.859.188,1.960.298,LEFT_ACCELERATE
1.754.075,8.4107,4.078.392,6.319.374,2.922.482,7.846.957,2.792.189,-3.756.036,1.970.029,LEFT_ACCELERATE
1.998.975,9.324.638,3.209.884,6.767.534,2.548.513,868.865,2.792.089,-36.307,1.980.229,LEFT_ACCELERATE
-1,9.992.198,2.567.559,7.233.896,210.587,9.331.792,2.791.922,-3.499.939,1.990.047,LEFT_ACCELERATE
-1,1.024.377,2.098.685,7.624.633,1.663.668,9.909.639,2.791.745,-3.360.825,2.000.167,LEFT_ACCELERATE
-1,9.998.173,1.915.815,7.828.903,1.382.756,1.048.731,2.791.657,-32.242,2.010.128,ACCELERATE
-1,9.560.176,2.034.923,7.898.274,130.254,1.111.452,2.791.635,-308.603,2.020.318,RIGHT_ACCELERATE
1.804.217,8.845.931,2.808.175,783.081,1.468.666,1.179.572,2.791.659,-2.956.017,203.018,RIGHT_ACCELERATE
162.837,8.185.135,441.951,7.604.058,1.851.778,1.253.987,2.791.618,-2.824.949,2.040.299,ACCELERATE
1.489.759,7.540.825,6.939.535,7.285.205,2.361.851,1.326.908,2.791.614,-2.696.546,2.050.213,LEFT_ACCELERATE
1.480.597,6.982.616,8.110.941,6.806.233,2.918.458,1.395.961,2.791.624,-2.563.141,2.060.306,LEFT_ACCELERATE
1.714.817,6.707.867,7.540.706,6.312.004,3.313.084,1.448.576,2.791.834,-2.427.863,2.070.071,LEFT_ACCELERATE
-1,6.852.298,6.381.206,590.189,349.103,1.480.845,2.791.978,-2.282.102,2.080.128,LEFT_ACCELERATE
-1,7.283.438,5.623.309,5.716.587,3.538.965,1.491.713,2.791.898,-2.134.628,2.090.081,LEFT_ACCELERATE
-1,7.658.975,5.245.097,5.693.471,3.518.626,149.126,2.791.736,-1.984.893,210.014,LEFT_ACCELERATE
-1,7.718.989,5.192.036,5.701.511,3.507.632,1.490.455,2.791.652,-1.837.651,2.110.027,ACCELERATE
